qr_or_mac,voltage_v,voltage_mv,category,status,percentage_estimate,pass_fail,rssi,comment,timestamp
F6:59:74:39:30:FE,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:58.175847Z
CF:17:38:36:D7:0D,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-19T22:22:58.257125Z
CA:AC:61:82:9A:A6,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:22:58.329020Z
F7:F2:3A:79:31:D2,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:22:58.370549Z
C8:54:F9:64:86:C4,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:58.433251Z
EF:24:8D:C5:13:92,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-19T22:22:58.444268Z
CA:E0:3C:C6:F2:E1,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:58.470014Z
FA:71:5B:B4:1D:1D,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:22:58.534589Z
CD:7C:DA:36:A6:7B,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:58.659950Z
F0:C7:AC:B2:5A:7C,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:22:58.665086Z
D2:E0:01:1B:DF:DD,2.9,2900,GOOD,GOOD,70.0,True,-50,RSSI -50 | Battery 2.9V,2025-09-19T22:22:58.672086Z
FF:A7:98:A3:42:7E,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:22:59.028088Z
D3:09:34:13:01:2F,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:59.037041Z
ED:0D:CC:33:02:D1,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:59.047040Z
E9:CA:14:12:8E:36,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:22:59.232409Z
F0:C6:16:EE:C6:2A,3.0,3000,NEW,GOOD,0,True,-53,RSSI -53 | Battery 3.0V,2025-09-19T22:22:59.243463Z
E5:B9:0B:63:8C:8D,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:22:59.428633Z
DD:47:43:30:4A:CC,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:22:59.473372Z
FF:85:52:63:AC:84,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:22:59.551528Z
FE:C8:D1:F7:6C:F5,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:22:59.633104Z
C7:94:58:62:3C:85,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:59.751438Z
F4:20:F9:5B:96:E2,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:22:59.762374Z
C7:E0:FB:4E:A3:E2,2.9,2900,GOOD,GOOD,70.0,True,-74,RSSI -74 | Battery 2.9V,2025-09-19T22:22:59.854975Z
EF:F1:63:92:98:E0,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:22:59.941819Z
C1:E0:2B:33:F1:DF,2.9,2900,GOOD,GOOD,70.0,True,-49,RSSI -49 | Battery 2.9V,2025-09-19T22:23:00.037983Z
FE:C2:C8:1E:F3:52,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:00.136513Z
CE:49:C1:35:74:41,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:00.157526Z
DF:B2:07:38:C1:C5,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:00.160518Z
FA:68:F6:6D:61:0B,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:00.254042Z
F5:A6:99:85:23:E1,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-19T22:23:00.349989Z
F3:49:92:0D:12:BB,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-19T22:23:00.438633Z
F2:13:A5:BA:D8:2F,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:00.465688Z
C4:E4:14:3F:C3:3F,3.0,3000,NEW,GOOD,0,True,-54,RSSI -54 | Battery 3.0V,2025-09-19T22:23:00.643095Z
E8:93:66:B4:D3:C5,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:00.930927Z
C0:EA:40:D4:B1:A1,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:00.946305Z
C5:1F:9E:AA:7D:29,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-19T22:23:01.031224Z
CF:6D:05:8E:4F:0B,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-19T22:23:01.037240Z
F5:30:3A:94:9E:A7,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:01.057055Z
F1:8F:2D:01:36:4B,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:01.060053Z
EB:B6:C9:70:8B:93,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:01.343734Z
DA:52:4C:49:3D:5A,2.9,2900,GOOD,GOOD,70.0,True,-50,RSSI -50 | Battery 2.9V,2025-09-19T22:23:01.357444Z
FE:17:15:BB:AF:D6,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:01.431136Z
E0:A9:CE:BA:74:78,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:01.526595Z
ED:8B:2D:F3:27:0A,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:01.635751Z
FF:7A:5A:55:3A:BF,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:01.760104Z
EB:8A:6A:DF:4E:97,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-19T22:23:02.051568Z
CF:08:AE:D9:AD:D9,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:02.070228Z
ED:74:39:FC:BB:4D,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:02.227893Z
E5:4C:28:70:C8:CF,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-19T22:23:02.332962Z
C4:35:5E:DC:99:FD,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:02.430395Z
C9:42:DA:BD:FA:36,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:02.464244Z
EF:F7:1B:25:A0:BE,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:02.532950Z
D7:C5:1E:E7:F5:A6,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:02.566177Z
FC:AB:4B:D2:60:FA,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:02.631450Z
ED:2A:F6:9A:AC:E6,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:02.634510Z
EC:43:2E:9D:70:16,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:02.647542Z
D6:9A:7A:E9:8B:8E,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:02.651763Z
C0:69:F1:41:87:B8,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:02.668991Z
FB:69:B0:04:CD:4A,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:02.734546Z
C4:B1:6C:85:9F:BA,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:02.841994Z
D7:99:45:F8:68:95,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:03.127097Z
FF:6F:5D:BC:48:43,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:03.230028Z
E1:E3:5F:1D:F9:CA,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:03.329282Z
F4:1C:92:74:FD:67,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:03.336958Z
F8:0E:3C:DC:38:43,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:03.355057Z
ED:ED:87:CA:B6:E7,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:03.427709Z
E1:9D:DF:0F:6E:4A,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:03.439517Z
DB:6D:8B:82:24:0E,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:03.546081Z
E9:75:EB:8C:DD:8F,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:03.629598Z
FA:A0:C5:51:07:9E,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:03.638168Z
E8:88:AA:BD:16:5C,3.0,3000,NEW,GOOD,0,True,-57,RSSI -57 | Battery 3.0V,2025-09-19T22:23:03.640159Z
DF:CE:40:3A:87:EB,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:03.651169Z
DF:61:31:9C:48:ED,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:03.735532Z
E8:AD:92:53:11:BB,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:03.736817Z
E3:66:87:4A:3D:74,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:03.769409Z
F0:AD:6A:F1:56:4F,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-19T22:23:03.848681Z
FA:DF:2E:C3:DA:32,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:03.957913Z
F9:B0:D8:88:BB:72,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:03.971917Z
E7:F8:84:12:1F:1C,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:04.171978Z
FB:0F:92:16:E6:6A,2.9,2900,GOOD,GOOD,70.0,True,-70,RSSI -70 | Battery 2.9V,2025-09-19T22:23:04.268943Z
E4:69:79:F9:52:6C,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:04.529932Z
E4:2E:FA:4F:B4:2B,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:04.551517Z
C3:0A:98:BF:EB:21,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:04.662364Z
E7:50:D6:4F:5E:4E,3.0,3000,NEW,GOOD,0,True,-61,RSSI -61 | Battery 3.0V,2025-09-19T22:23:04.669324Z
EF:06:02:8C:E3:19,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:04.863494Z
C1:E6:CF:3C:90:DE,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:04.926313Z
DF:D1:38:5C:84:96,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:23:04.943157Z
E5:FB:C8:4C:62:53,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-19T22:23:05.142012Z
E8:BE:8B:0D:9F:38,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:05.146129Z
D7:A1:4B:28:44:BC,3.0,3000,NEW,GOOD,0,True,-57,RSSI -57 | Battery 3.0V,2025-09-19T22:23:05.165378Z
ED:88:0E:B6:12:F0,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:05.170378Z
DD:B9:DE:C3:0A:0D,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:05.229429Z
FB:1D:C2:EA:A3:D0,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:05.230427Z
EB:C9:19:DC:96:38,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:05.268097Z
E5:16:FA:72:D5:4E,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:05.442207Z
D3:EE:1D:64:1B:FD,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:05.454520Z
DC:C9:DD:C3:78:AF,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:05.461938Z
FF:BE:53:47:8B:F7,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:23:05.467947Z
F2:08:74:5D:A5:60,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:05.538131Z
C1:82:39:B1:A2:91,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:23:05.551335Z
E5:EE:53:A3:A7:2F,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:05.627364Z
F6:C7:09:E0:94:1F,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:05.646976Z
FA:DB:BE:DE:71:0E,2.9,2900,GOOD,GOOD,70.0,True,-69,RSSI -69 | Battery 2.9V,2025-09-19T22:23:05.658011Z
E2:90:E0:B4:D2:8F,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:05.665987Z
C3:FA:D7:ED:83:A7,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:05.673045Z
F0:05:37:49:A2:FB,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:05.730955Z
DA:80:10:0F:8C:BE,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:05.756099Z
E0:BC:F3:67:FA:66,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:23:06.143050Z
CF:41:74:DE:E9:68,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:06.169139Z
E9:8E:45:EC:26:5F,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:06.365842Z
C4:3D:FC:9F:BB:F8,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-19T22:23:06.567582Z
CA:CB:85:AD:FD:4F,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:06.636443Z
F7:79:B2:7D:7B:38,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:06.726596Z
C2:9F:62:0F:3C:64,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:06.838797Z
F4:86:87:C2:14:FE,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:06.943905Z
EB:A1:D3:4C:B8:EB,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:07.032975Z
C9:AC:EE:DB:B8:8A,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:07.069158Z
EC:BB:C3:B6:07:50,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:07.136929Z
FD:5F:3B:AE:07:FD,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:07.148137Z
D0:57:85:61:B4:A5,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:07.335917Z
C2:2C:AA:E6:5D:42,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:07.542667Z
E3:2D:B1:0B:16:06,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-19T22:23:07.571007Z
FC:4A:AD:9C:8F:73,2.9,2900,GOOD,GOOD,70.0,True,-51,RSSI -51 | Battery 2.9V,2025-09-19T22:23:07.629502Z
C7:62:60:11:9F:15,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:07.860731Z
D9:29:4B:4F:4E:A6,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:07.861728Z
C3:08:48:1E:7A:4C,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:08.035941Z
DC:8C:7A:20:E6:22,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:08.137100Z
C8:0E:09:E8:26:71,2.9,2900,GOOD,GOOD,70.0,True,-54,RSSI -54 | Battery 2.9V,2025-09-19T22:23:08.138101Z
E7:E0:3C:26:76:C1,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:08.261054Z
F7:C8:F8:DB:9E:18,2.9,2900,GOOD,GOOD,70.0,True,-64,RSSI -64 | Battery 2.9V,2025-09-19T22:23:08.428439Z
F8:1A:18:F0:08:FB,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:08.525136Z
EA:CC:C1:CC:F3:C4,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:08.648935Z
FE:02:60:33:EA:7A,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:08.650978Z
D3:8B:C6:2F:FB:E0,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:08.829114Z
D1:EF:58:C3:43:13,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:09.071944Z
DC:3C:E5:D8:95:4D,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:09.263684Z
D2:9C:15:99:99:71,2.9,2900,GOOD,GOOD,70.0,True,-63,RSSI -63 | Battery 2.9V,2025-09-19T22:23:09.264685Z
C0:D4:6E:29:6F:67,3.0,3000,NEW,GOOD,0,True,-58,RSSI -58 | Battery 3.0V,2025-09-19T22:23:09.266269Z
CA:31:DB:E6:C9:CC,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:09.268279Z
E2:1D:9C:9C:EE:AC,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:09.328117Z
F7:D1:B3:CA:99:A4,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:09.665982Z
D5:DB:68:B1:0C:47,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:09.727635Z
D9:96:BE:05:60:05,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:09.826634Z
CA:FD:BC:78:B1:9B,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:09.941230Z
F6:A6:54:30:5A:DF,3.0,3000,NEW,GOOD,0,True,-59,RSSI -59 | Battery 3.0V,2025-09-19T22:23:10.042859Z
E6:6B:D9:D8:A1:64,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:10.047841Z
F9:FC:EC:A0:A6:B6,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:10.153450Z
FD:2A:A1:5F:0B:43,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:10.155407Z
F1:DE:95:85:7C:97,3.0,3000,NEW,GOOD,0,True,-62,RSSI -62 | Battery 3.0V,2025-09-19T22:23:10.161005Z
E3:BE:37:5F:94:1D,2.7,2700,DEAD,FAIL,0,False,-67,RSSI -67 | Battery 2.7V,2025-09-19T22:23:10.170007Z
CA:D9:FD:5F:4A:62,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:10.232057Z
EF:A4:6C:CA:B8:C8,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:10.242504Z
F2:92:D3:7D:D7:05,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-19T22:23:10.353403Z
E6:F3:30:D5:EB:DC,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:10.569069Z
F0:E6:07:0E:F5:A6,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:10.763163Z
F2:BE:16:22:2E:3A,3.0,3000,NEW,GOOD,0,True,-60,RSSI -60 | Battery 3.0V,2025-09-19T22:23:10.848200Z
C0:B1:DD:9F:8B:B1,3.0,3000,NEW,GOOD,0,True,-63,RSSI -63 | Battery 3.0V,2025-09-19T22:23:10.849218Z
CC:1B:A1:BE:16:34,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:10.864946Z
D2:F1:D8:58:ED:93,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:10.872946Z
C5:1C:60:2F:8C:9D,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:10.942993Z
E9:EC:43:E3:3E:63,2.9,2900,GOOD,GOOD,70.0,True,-62,RSSI -62 | Battery 2.9V,2025-09-19T22:23:11.136952Z
C7:09:4F:D7:A0:BC,3.0,3000,NEW,GOOD,0,True,-61,RSSI -61 | Battery 3.0V,2025-09-19T22:23:11.138093Z
CB:7D:98:B4:49:5D,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:11.140255Z
F4:66:62:CC:83:40,2.9,2900,GOOD,GOOD,70.0,True,-65,RSSI -65 | Battery 2.9V,2025-09-19T22:23:11.228815Z
FA:5C:F4:46:38:8B,2.9,2900,GOOD,GOOD,70.0,True,-52,RSSI -52 | Battery 2.9V,2025-09-19T22:23:11.229812Z
EF:1A:07:AD:90:53,2.9,2900,GOOD,GOOD,70.0,True,-67,RSSI -67 | Battery 2.9V,2025-09-19T22:23:11.335767Z
E3:E6:4D:5D:F8:33,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:11.456884Z
D7:5D:15:BA:27:A7,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:11.538552Z
D8:E7:76:E0:4C:1D,2.9,2900,GOOD,GOOD,70.0,True,-53,RSSI -53 | Battery 2.9V,2025-09-19T22:23:11.562423Z
E1:70:F7:EF:57:21,3.0,3000,NEW,GOOD,0,True,-56,RSSI -56 | Battery 3.0V,2025-09-19T22:23:11.569224Z
E1:16:D8:60:EB:83,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:11.736579Z
C3:C4:67:4D:95:90,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:11.742720Z
F2:3F:89:D9:B1:6F,2.9,2900,GOOD,GOOD,70.0,True,-55,RSSI -55 | Battery 2.9V,2025-09-19T22:23:11.868049Z
CD:68:F0:44:F2:4B,2.9,2900,GOOD,GOOD,70.0,True,-61,RSSI -61 | Battery 2.9V,2025-09-19T22:23:11.871105Z
E7:9A:C0:BB:0B:52,2.9,2900,GOOD,GOOD,70.0,True,-56,RSSI -56 | Battery 2.9V,2025-09-19T22:23:11.936601Z
E6:9C:65:C5:74:EB,2.9,2900,GOOD,GOOD,70.0,True,-59,RSSI -59 | Battery 2.9V,2025-09-19T22:23:12.171388Z
E4:19:F5:52:A2:16,3.0,3000,NEW,GOOD,0,True,-59,RSSI -59 | Battery 3.0V,2025-09-19T22:23:12.433850Z
DB:C1:75:EC:18:BB,2.9,2900,GOOD,GOOD,70.0,True,-60,RSSI -60 | Battery 2.9V,2025-09-19T22:23:12.466347Z
F5:D5:AC:5A:0F:3B,2.9,2900,GOOD,GOOD,70.0,True,-66,RSSI -66 | Battery 2.9V,2025-09-19T22:23:12.536088Z
C6:02:0A:7D:05:1D,2.9,2900,GOOD,GOOD,70.0,True,-58,RSSI -58 | Battery 2.9V,2025-09-19T22:23:12.547333Z
FA:86:CB:99:71:1D,2.9,2900,GOOD,GOOD,70.0,True,-57,RSSI -57 | Battery 2.9V,2025-09-19T22:23:12.627409Z
